Distance;BBnoise;Buoy;Soundgp;DURATION;RLp;NLp;CENTRETIMEp;Q1Tp;Q3Tp;IQTp;C10Tp;C90Tp;ICTp;MAXTIMEp;MINTIMEp;CENTRETIMEs;Q1Ts;Q3Ts;IQTs;C10Ts;C90Ts;ICTs;MAXTIMEs;MINTIMEs;PEAKFREQUENCY;CENTREFREQUENCY;Q1F;Q3F;IQF;C10F;C90F;ICF;Q1TFREQ;Q3TFREQ;PEAKFREQUENCYlog;CENTREFREQUENCYlog;Q1Flog;Q3Flog;IQFlog;C10Flog;C90Flog;ICFlog;Q1TFREQlog;Q3TFREQlog;TRENDF;SLpp;SLrms;SLefd;NLrms;SNRrms;SLrmsBAND;NLrmsBAND;SNRrmsBAND;RLSNRb;Source
857;104;2;15;1.335782313;120.096179;114.4843726;36.18863312;17.11482311;59.05140219;41.93657907;7.167108033;73.0189448;65.85183676;8.691518979;97.34501256;0.483401361;0.22861678;0.788798186;0.560181406;0.095736961;0.97537415;0.879637188;0.116099773;1.30031746;114.3951416;98.24523926;84.7869873;115.7409668;30.95397949;75.36621094;154.7698975;79.40368652;95.55358887;87.4786377;2.05840758;1.992311515;1.928329204;2.063487106;1.490716491;1.877176682;2.189686495;1.899840666;1.980247003;1.941902011;1.092307692;164.130979;152.6716085;153.9291128;90.99936427;61.67224421;152.4061764;83.23093549;69.17524087;4.371376354;wind
996;108;4;15;1.440816327;125.8540236;125.3299322;46.24488511;26.99401952;55.38558388;28.39156437;14.73402581;80.4815864;65.74756059;48.34749764;91.86024551;0.666303855;0.38893424;0.798004535;0.409070295;0.212290249;1.159591837;0.947301587;0.696598639;1.323537415;83.44116211;94.20776367;82.09533691;119.7784424;37.68310547;72.67456055;173.6114502;100.9368896;96.89941406;84.7869873;1.921380344;1.974086695;1.91431849;2.078378661;1.576146686;1.861382414;2.239578365;2.004049918;1.986321151;1.928329204;1.142857143;156.7049824;145.437779;147.0240019;94.80667753;50.63110143;144.312451;85.69939388;58.6130571;5.461492155;wind
312;113;1;16;1.855963719;129.5709082;114.0918362;27.04769817;14.20437885;45.50874792;31.30436907;6.82728961;71.48372593;64.65643632;23.77089239;77.56817515;0.501995465;0.263628118;0.84462585;0.580997732;0.126712018;1.326712018;1.2;0.441179138;1.439637188;72.67456055;88.82446289;63.25378418;145.3491211;82.09533691;51.14135742;174.9572754;123.815918;127.8533936;137.2741699;1.861382414;1.94853259;1.801086512;2.16241241;1.91431849;1.708772251;2.242932007;2.092776482;2.10671226;2.137588826;0.931372549;170.676132;155.3255421;158.0113431;93.738988;61.58655412;149.0691048;89.36702467;59.70208012;-5.036118931;wind
883;104;2;16;1.569659864;120.2904157;115.3793762;46.70191558;34.42547167;67.70679842;33.28132675;21.11756378;78.25257866;57.13501488;45.85825316;16.27228338;0.733061224;0.540362812;1.06276644;0.522403628;0.331473923;1.22829932;0.896825397;0.719818594;0.255419501;185.723877;166.8823242;110.357666;187.0697021;76.71203613;69.98291016;200.5279541;130.5450439;183.0322266;138.6199951;2.268867741;2.22241034;2.042802507;2.272003455;1.88486351;1.844991998;2.302174923;2.115760389;2.262527563;2.141825879;1.32038835;168.4887397;154.0287412;155.9869222;92.93944985;61.08929134;139.7868506;84.40513245;55.38171819;-12.41147336;wind
1021;108;4;16;1.159863946;128.8078615;122.2063592;46.91300098;33.47800587;62.18181818;28.70381232;15.31182796;70.70576735;55.39393939;40.03910068;92.08993157;0.544126984;0.38829932;0.72122449;0.33292517;0.177596372;0.820090703;0.642494331;0.464399093;1.068117914;74.02038574;78.05786133;64.59960938;92.86193848;28.2623291;53.83300781;152.0782471;98.24523926;142.6574707;45.75805664;1.869351344;1.892416648;1.810229892;1.967837745;1.451207949;1.731048646;2.182067098;1.992311515;2.15429452;1.660467572;3.117647059;178.6871789;164.8225354;165.4667757;94.98899409;69.83354131;146.9345727;85.36760203;61.56697072;-10.94474469;wind
312;113;1;17;0.292970522;126.5302854;121.4147906;58.40557276;47.58513932;70.30959752;22.7244582;25.83591331;91.28482972;65.44891641;63.40557276;7.925696594;0.171111111;0.139410431;0.205986395;0.066575964;0.07569161;0.267437642;0.191746032;0.185759637;0.023219955;130.5450439;125.1617432;92.86193848;137.2741699;44.41223145;74.02038574;148.0407715;74.02038574;130.5450439;87.4786377;2.115760389;2.097471603;1.967837745;2.137588826;1.647502594;1.869351344;2.17038134;1.869351344;2.115760389;1.941902011;1.492307692;171.2647395;156.2037694;150.8726809;94.35515697;61.8486124;156.1257743;91.92554496;64.20022934;-1.60867976;wind
883;104;2;17;0.263809524;120.7539181;116.8307042;66.01340897;42.46175004;72.09902011;29.63727007;35.1040055;89.10091112;53.99690562;70.41430291;8.801787863;0.17414966;0.112018141;0.190204082;0.078185941;0.09260771;0.235056689;0.14244898;0.185759637;0.023219955;104.9743652;104.9743652;95.55358887;115.7409668;20.18737793;86.1328125;131.8908691;45.75805664;106.3201904;114.3951416;2.021083257;2.021083257;1.980247003;2.063487106;1.305079914;1.935168628;2.12021473;1.660467572;2.026615746;2.05840758;0.929411765;171.2929361;156.9180108;151.1316621;90.92064615;65.99736468;155.4191003;84.99782551;70.42127483;0.880082258;wind
1021;108;4;17;0.343582766;122.0761283;129.6582718;52.87750792;42.01425554;70.12935586;28.11510032;26.05596621;86.80042239;60.74445618;54.0654699;6.758183738;0.181678005;0.144353741;0.240952381;0.096598639;0.08952381;0.298231293;0.208707483;0.185759637;0.023219955;121.1242676;118.4326172;99.59106445;134.5825195;34.99145508;84.7869873;172.265625;87.4786377;100.9368896;91.51611328;2.083231164;2.073471327;1.998220374;2.128988655;1.543962002;1.928329204;2.236198624;1.941902011;2.004049918;1.961497567;1.102941176;157.6678403;150.4624348;145.8233217;94.60746611;55.8549687;150.3437576;87.15800631;63.18575127;6.752045575;wind
312;113;1;18;0.658412698;126.5001994;127.0646804;67.62639482;11.96445791;70.94641135;58.98195344;8.658217385;78.90205262;70.24383524;10.57996969;95.21972724;0.445260771;0.07877551;0.467120181;0.388344671;0.057006803;0.519501134;0.462494331;0.069659864;0.626938776;1092.810059;1040.322876;1017.443848;1091.464233;74.02038574;981.1065674;1115.689087;134.5825195;693.0999756;1091.464233;3.038544684;3.017168148;3.00751045;3.038009509;1.869351344;2.991716183;3.047543185;2.128988655;2.840795884;3.038009509;0.635018496;170.6406733;153.9632747;152.1485558;93.90893346;60.05434124;141.1984701;88.53237374;52.6660964;-15.94200371;wind
883;104;2;18;0.585895692;120.7533272;115.450817;66.50669556;61.08057899;75.75663751;14.67605852;20.2492453;81.8097376;61.5604923;63.41048069;43.59470547;0.389659864;0.357868481;0.443854875;0.085986395;0.118639456;0.479319728;0.360680272;0.371519274;0.255419501;1092.810059;1091.464233;1080.697632;1100.88501;20.18737793;1068.585205;1112.997437;44.41223145;1082.043457;1091.464233;3.038544684;3.038009509;3.0337042;3.041741958;1.305079914;3.028809157;3.046494164;1.647502594;3.034244703;3.038009509;0.991368681;163.6439063;153.2122827;150.8908219;92.78510586;60.42717682;141.4506011;85.62783077;55.82277034;-5.439977985;wind
1021;108;4;18;0.653015873;122.0814571;125.0501138;58.1707063;46.35738593;67.69914577;21.34175984;22.41822349;78.31793875;55.89971526;60.44864227;28.44641989;0.379863946;0.302721088;0.442086168;0.139365079;0.146394558;0.511428571;0.365034014;0.394739229;0.185759637;1086.080933;1104.922485;1024.172974;1399.658203;375.4852295;838.4490967;1468.295288;629.8461914;1076.660156;823.6450195;3.035862189;3.043331812;3.010373311;3.146021994;2.574592858;2.923476701;3.166813405;2.799234508;3.032078642;2.915740077;1.307189542;159.6406123;147.3778899;145.5274289;95.78835101;51.5895389;134.7680321;89.17003414;45.59799793;-10.79112317;wind
312;113;1;19;1.245714286;128.8127314;119.4709575;29.69273336;25.65166739;31.91713994;6.26547255;5.100480559;45.31090724;40.21042668;31.68778215;82.01543614;0.369886621;0.319546485;0.397596372;0.078049887;0.063537415;0.564444444;0.500907029;0.394739229;1.021678005;164.1906738;164.1906738;153.4240723;173.6114502;20.18737793;134.5825195;184.3780518;49.79553223;170.9197998;164.1906738;2.215348485;2.215348485;2.185893506;2.239578365;1.305079914;2.128988655;2.265709222;1.697190379;2.232792375;2.215348485;1.040983607;176.168871;155.6034376;156.5577802;95.83276152;59.7706761;154.7745538;89.32644102;65.44811277;-5.581585851;wind
883;104;2;19;1.249795918;122.2649958;115.875921;25.72029901;16.97873576;53.46541839;36.48668263;7.137673271;74.3159881;67.17831483;24.15269613;83.60548661;0.321451247;0.212199546;0.668208617;0.45600907;0.089206349;0.928798186;0.839591837;0.30185941;1.044897959;169.5739746;142.6574707;110.357666;180.3405762;69.98291016;98.24523926;215.3320313;117.086792;185.723877;110.357666;2.2293592;2.15429452;2.042802507;2.256093453;1.844991998;1.992311515;2.333108637;2.068507907;2.268867741;2.042802507;1.682926829;167.4239265;150.9193602;151.8879088;94.0849198;56.83444036;149.1021888;87.28263766;61.81955111;-0.056742021;wind
1021;108;4;19;1.106575964;130.2055607;126.9041812;9.87704918;8.31147541;18.04508197;9.733606557;5.68442623;60.75;55.06557377;10.49180328;92.32786885;0.109297052;0.091972789;0.19968254;0.107709751;0.062902494;0.672244898;0.609342404;0.116099773;1.021678005;76.71203613;90.17028809;75.36621094;164.1906738;88.82446289;65.94543457;208.6029053;142.6574707;79.40368652;172.265625;1.88486351;1.955063457;1.877176682;2.215348485;1.94853259;1.819184735;2.319320353;2.15429452;1.899840666;2.236198624;0.4609375;173.536413;155.912799;156.3527894;95.41018944;60.50260961;155.6859275;85.6923948;69.99353268;4.355075204;wind
312;113;1;20;1.414058957;130.5961042;116.6958252;38.72033355;28.22001283;55.57087877;27.35086594;21.35343169;83.03720334;61.68377165;27.91533034;6.568313021;0.547528345;0.399047619;0.785804989;0.38675737;0.301950113;1.174195011;0.872244898;0.394739229;0.092879819;86.1328125;96.89941406;83.44116211;158.807373;75.36621094;75.36621094;176.3031006;100.9368896;84.7869873;98.24523926;1.935168628;1.986321151;1.921380344;2.200870662;1.877176682;1.877176682;2.24625995;2.004049918;1.928329204;1.992311515;0.863013699;175.4783667;159.5659328;161.0707472;93.33778654;66.22814625;157.8906713;87.47635957;70.41431174;0.008408819;wind
883;104;2;20;1.344081633;116.0940705;115.4588075;47.94344907;36.15413166;65.98508621;29.83095455;22.59000574;89.14195094;66.5519452;46.64439721;27.64112427;0.644399093;0.485941043;0.886893424;0.400952381;0.303628118;1.19814059;0.894512472;0.626938776;0.371519274;83.44116211;142.6574707;94.20776367;180.3405762;86.1328125;76.71203613;201.8737793;125.1617432;84.7869873;49.79553223;1.921380344;2.15429452;1.974086695;2.256093453;1.935168628;1.88486351;2.305079914;2.097471603;1.928329204;1.697190379;1.702702703;160.1533718;140.6087025;141.8931055;92.58119359;48.02750891;133.4452254;84.0160829;49.42914248;-14.61407587;wind
1021;108;4;20;1.56;125.9790111;125.3969958;43.00250015;35.57474272;57.78533636;22.21059364;24.68457468;83.79556951;59.11099483;41.67684168;95.2613524;0.670839002;0.554965986;0.901451247;0.346485261;0.385079365;1.307210884;0.922131519;0.65015873;1.486077098;169.5739746;162.8448486;102.2827148;178.994751;76.71203613;82.09533691;195.1446533;113.0493164;169.5739746;102.2827148;2.2293592;2.211774025;2.009802247;2.252840295;1.88486351;1.91431849;2.290356657;2.053267941;2.2293592;2.009802247;1.657894737;175.9923408;158.2192864;160.1506587;95.25809405;62.96119237;147.0339658;85.31662237;61.71734348;-10.97936392;wind
312;113;1;21;0.299773243;120.97191;120.6654614;43.67624811;25.93040847;55.03782148;29.10741301;21.301059;75.56732224;54.26626324;54.22087746;61.9667171;0.130929705;0.077732426;0.164988662;0.087256236;0.063854875;0.226530612;0.162675737;0.162539683;0.185759637;134.5825195;130.5450439;115.7409668;144.0032959;28.2623291;99.59106445;154.7698975;55.17883301;125.1617432;133.2366943;2.128988655;2.115760389;2.063487106;2.158372432;1.451207949;1.998220374;2.189686495;1.741772511;2.097471603;2.124623849;0.939393939;166.9659392;150.7576184;145.526204;93.12207111;57.63554727;151.7782723;89.04405385;62.73421841;-7.215756948;wind
883;104;2;21;0.276825397;118.3354052;114.7385369;43.29947575;30.04587156;62.2870249;32.24115334;24.7706422;79.35779817;54.58715596;33.55176933;16.77588467;0.119863946;0.083174603;0.172426304;0.089251701;0.068571429;0.21968254;0.151111111;0.092879819;0.046439909;139.9658203;131.8908691;117.086792;146.6949463;29.6081543;104.9743652;161.4990234;56.5246582;129.1992188;123.815918;2.146021994;2.12021473;2.068507907;2.166415152;1.471411335;2.021083257;2.208169901;1.752237945;2.111259888;2.092776482;1.043478261;162.4272279;152.6845619;147.1073327;91.31239831;61.37216361;152.7608664;85.01752292;67.74334344;4.669043696;wind
1021;108;4;21;0.223492063;122.7439391;123.375842;34.1112013;26.21753247;45.29220779;19.07467532;22.99107143;59.69967532;36.7086039;31.16883117;72.72727273;0.076235828;0.058594104;0.10122449;0.042630385;0.05138322;0.133424036;0.082040816;0.069659864;0.162539683;135.9283447;134.5825195;122.4700928;146.6949463;24.22485352;113.0493164;157.4615479;44.41223145;138.6199951;129.1992188;2.133310028;2.128988655;2.088030047;2.166415152;1.38426116;2.053267941;2.197174516;1.647502594;2.141825879;2.111259888;1.072916667;167.9733386;154.789787;148.2832893;94.59652112;60.1932659;154.8373983;87.12276259;67.71463575;1.607998886;wind
312;113;1;22;1.007891156;125.7384766;120.2645205;16.43718503;10.58765299;30.65604752;20.06839453;6.735961123;53.6537077;46.91774658;13.82289417;69.11447084;0.165668934;0.106712018;0.308979592;0.202267574;0.067891156;0.540770975;0.472879819;0.139319728;0.696598639;142.6574707;117.086792;76.71203613;141.3116455;64.59960938;64.59960938;153.4240723;88.82446289;137.2741699;82.09533691;2.15429452;2.068507907;1.88486351;2.150177954;1.810229892;1.810229892;2.185893506;1.94853259;2.137588826;1.91431849;1.672131148;172.6860132;154.3065404;154.3408722;93.03297796;61.27356244;154.2844019;87.58148106;66.7029208;-5.663134724;wind
883;104;2;22;1.104761905;116.2318398;114.7300303;45.11083744;20.96880131;55.636289;34.66748768;15.23809524;65.20935961;49.97126437;54.64696223;98.78489327;0.498367347;0.231655329;0.614648526;0.382993197;0.168344671;0.720408163;0.552063492;0.603718821;1.091337868;91.51611328;103.62854;84.7869873;135.9283447;51.14135742;74.02038574;150.7324219;76.71203613;138.6199951;90.17028809;1.961497567;2.01547938;1.928329204;2.133310028;1.708772251;1.869351344;2.178206677;1.88486351;2.141825879;1.955063457;1.537313433;162.1512629;148.9728756;149.4057407;91.37015295;57.60272261;148.9338178;83.64653089;65.2872869;-0.985605262;wind
1021;108;4;22;1.200453515;122.3758845;123.370099;50.16244805;28.53418965;69.3086513;40.77446165;17.59350208;94.56743483;76.97393275;23.21118247;87.04193427;0.602176871;0.342539683;0.832018141;0.489478458;0.211201814;1.135238095;0.924036281;0.278639456;1.044897959;88.82446289;117.086792;87.4786377;145.3491211;57.8704834;72.67456055;180.3405762;107.6660156;69.98291016;90.17028809;1.94853259;2.068507907;1.941902011;2.16241241;1.76245711;1.861382414;2.256093453;2.032078642;1.844991998;1.955063457;0.776119403;163.0452776;144.7344;145.5280176;94.52376158;50.21063844;140.3456787;84.58373979;55.76193895;-8.323714368;wind
277;113;1;23;0.270294785;129.6078699;115.0954687;48.6409396;20.40268456;68.0033557;47.60067114;6.526845638;91.7114094;85.18456376;25.77181208;17.18120805;0.131473923;0.055147392;0.183809524;0.128662132;0.017641723;0.247891156;0.230249433;0.069659864;0.046439909;110.357666;104.9743652;72.67456055;121.1242676;48.44970703;55.17883301;142.6574707;87.4786377;110.357666;117.086792;2.042802507;2.021083257;1.861382414;2.083231164;1.685291155;1.741772511;2.15429452;1.941902011;2.042802507;2.068507907;0.942528736;171.8121526;157.7156942;152.0347995;94.39941387;63.31628031;156.6599574;87.66797551;68.99198192;1.455674763;wind
776;104;2;23;0.319818594;122.9649709;115.2686527;68.47702779;34.68519569;93.49120817;58.80601248;25.72319909;97.94384572;72.22064663;72.60351673;14.52070335;0.219002268;0.110929705;0.299002268;0.188072562;0.082267574;0.31324263;0.230975057;0.232199546;0.046439909;121.1242676;129.1992188;100.9368896;168.2281494;67.29125977;74.02038574;193.7988281;119.7784424;115.7409668;125.1617432;2.083231164;2.111259888;2.004049918;2.225898668;1.827958659;1.869351344;2.287351147;2.078378661;2.063487106;2.097471603;0.924731183;171.0858471;152.1344296;147.1840825;93.16416258;58.97026706;149.995321;87.09549317;62.89982782;-2.125555179;wind
1536;108;4;23;0.38;128.2447663;125.0171511;63.50399809;53.7414966;76.96622509;23.22472849;32.18761189;94.47428094;62.28666905;61.10514381;6.110514381;0.241315193;0.204217687;0.292471655;0.088253968;0.122312925;0.359002268;0.236689342;0.232199546;0.023219955;158.807373;149.3865967;96.89941406;183.0322266;86.1328125;64.59960938;205.9112549;141.3116455;193.7988281;57.8704834;2.200870662;2.174311633;1.986321151;2.262527563;1.935168628;1.810229892;2.313680085;2.150177954;2.287351147;1.76245711;3.348837209;181.2651019;166.0480478;161.8464021;95.67176121;70.37628661;152.9678689;89.62803637;63.33983256;-8.052466743;wind
277;113;1;24;1.19877551;127.6279647;115.9057645;59.15333106;45.01948322;71.04377104;26.02428782;22.15790867;89.21423978;67.0563311;60.04615443;13.55880906;0.709115646;0.53968254;0.851655329;0.311972789;0.265623583;1.069478458;0.803854875;0.719818594;0.162539683;125.1617432;123.815918;109.0118408;137.2741699;28.2623291;95.55358887;150.7324219;55.17883301;117.086792;138.6199951;2.097471603;2.092776482;2.037473673;2.137588826;1.451207949;1.980247003;2.178206677;1.741772511;2.068507907;2.141825879;0.844660194;173.7485075;156.2677054;157.0552483;94.79109216;61.47661322;156.4618256;90.64710908;65.81471649;-2.658717238;wind
776;104;2;24;1.262086168;121.2452356;116.2361984;59.43080959;36.00919904;68.18426821;32.17506917;20.2163211;73.9085127;53.6921916;60.71364404;86.47094757;0.750068027;0.45446712;0.860544218;0.406077098;0.255147392;0.932789116;0.677641723;0.766258503;1.091337868;123.815918;113.0493164;96.89941406;127.8533936;30.95397949;82.09533691;144.0032959;61.90795898;106.3201904;91.51611328;2.092776482;2.053267941;1.986321151;2.10671226;1.490716491;1.91431849;2.158372432;1.791746486;2.026615746;1.961497567;1.161764706;169.825681;153.1508003;154.1618464;92.47947854;60.67132172;153.0261492;86.27767663;66.74847262;0.44570377;wind
1536;108;4;24;1.229070295;126.6506991;131.1157126;47.45950334;43.23825689;52.40766023;9.169403343;23.34231209;60.78742482;37.44511273;49.11995867;83.12608391;0.583310658;0.531428571;0.644126984;0.112698413;0.286893424;0.747120181;0.460226757;0.603718821;1.021678005;122.4700928;123.815918;111.7034912;139.9658203;28.2623291;96.89941406;203.2196045;106.3201904;135.9283447;117.086792;2.088030047;2.092776482;2.048066747;2.146021994;1.451207949;1.986321151;2.307965602;2.026615746;2.133310028;2.068507907;1.16091954;178.8073973;159.3934388;160.2893663;96.54454957;62.84888928;158.7627569;89.37959932;69.38315763;-1.393941307;wind
